X, Result
0.1, -2.254800053892653
0.35, -1.0497491042338676
0.6, -0.5108255779932415
0.85, -0.16251892949759286
1.1, 0.09531017980432442
1.35, 0.30010459230212994
1.6, 0.4700036104247638
1.85, 0.6151853124995499
2.1, 0.7419350588705977
2.35, 0.8544057281285179
