X, Result
0.1, -1.4039485535546052
0.35, -0.6536250227331889
0.6, -0.31806493445136746
0.85, -0.10119221684400893
1.1, 0.05934476932635425
1.35, 0.186859765037831
1.6, 0.292647185226963
1.85, 0.38304439817655755
2.1, 0.46196497597849406
2.35, 0.5319947035143676
