X, Result
0.0, 144.39522471541633
0.25, 3.869485790894274
0.5, 1.825304305132029
0.75, 1.0723860865973367
1.0, 0.6418161962153732
1.25, 0.33217773905912285
1.5, 0.0708331729081972
1.75, 0.18114151868071177
2.0, 0.4576572444843281
2.25, 0.8073451325684763
