X, Result
0.1, -0.9999999999999996
0.35, -0.46556194746474133
0.6, -0.22655027753408097
0.85, -0.07207686961734038
1.1, 0.04226990310727655
1.35, 0.13309587774048248
1.6, 0.2084458041471821
1.85, 0.27283364280460387
2.1, 0.3290469403660568
2.35, 0.3789274914436357
