X, Result
0.0, 0.9999760200252943
0.25, 0.9681911177719094
0.5, 0.8770094996366579
0.75, 0.7313592136097352
1.0, 0.5401375775272669
1.25, 0.31524058954303774
1.5, 0.07065614180043507
1.75, 0.1782408786488105
2.0, 0.4161466035740069
2.25, 0.6281736139848603
